panel_order,param_x,param_y,x_unit,y_unit,x_raw,y_raw,bias_value,bias_x1e4
0,Omega_m,n_s,0.8117647058823529,0.011764705882352941,0.3698823529411765,0.9209411764705883,0.00042773336667741295,4.27733366677413
0,Omega_m,n_s,0.8235294117647058,0.011764705882352941,0.37176470588235294,0.9209411764705883,0.00042881939743608105,4.28819397436081
0,Omega_m,n_s,0.8352941176470589,0.011764705882352941,0.37364705882352944,0.9209411764705883,0.00042892037486841025,4.289203748684103
0,Omega_m,n_s,0.8470588235294118,0.011764705882352941,0.3755294117647059,0.9209411764705883,0.0004294866720223677,4.294866720223677
0,Omega_m,n_s,0.8588235294117647,0.011764705882352941,0.37741176470588234,0.9209411764705883,0.0004318890780686167,4.318890780686167
0,Omega_m,n_s,0.8705882352941177,0.011764705882352941,0.37929411764705884,0.9209411764705883,0.0004348329892253405,4.348329892253405
0,Omega_m,n_s,0.8823529411764706,0.011764705882352941,0.38117647058823534,0.9209411764705883,0.00043593957780098787,4.359395778009879
0,Omega_m,n_s,0.8941176470588235,0.011764705882352941,0.3830588235294118,0.9209411764705883,0.0004378251937016214,4.378251937016214
0,Omega_m,n_s,0.9058823529411765,0.011764705882352941,0.38494117647058823,0.9209411764705883,0.0004379800583795472,4.379800583795472
0,Omega_m,n_s,0.9176470588235294,0.011764705882352941,0.38682352941176473,0.9209411764705883,0.0004385096662213373,4.385096662213373
0,Omega_m,n_s,0.9294117647058824,0.011764705882352941,0.38870588235294123,0.9209411764705883,0.0004390220520527534,4.390220520527534
0,Omega_m,n_s,0.9411764705882353,0.011764705882352941,0.3905882352941177,0.9209411764705883,0.0004385537073352794,4.385537073352793
0,Omega_m,n_s,0.9529411764705882,0.011764705882352941,0.3924705882352941,0.9209411764705883,0.00043858847528451976,4.385884752845198
0,Omega_m,n_s,0.9647058823529412,0.011764705882352941,0.3943529411764706,0.9209411764705883,0.0004386794169473316,4.386794169473316
0,Omega_m,n_s,0.9764705882352941,0.011764705882352941,0.3962352941176471,0.9209411764705883,0.00044317251587842204,4.431725158784221
0,Omega_m,n_s,0.9882352941176471,0.011764705882352941,0.3981176470588236,0.9209411764705883,0.0004436412293759484,4.436412293759484
0,Omega_m,n_s,1.0,0.011764705882352941,0.4,0.9209411764705883,0.00044374431567205966,4.4374431567205965
0,Omega_m,n_s,0.0,0.023529411764705882,0.24,0.9218823529411765,0.0005779221375344827,5.779221375344828
0,Omega_m,n_s,0.011764705882352941,0.023529411764705882,0.24188235294117647,0.9218823529411765,0.0005788090514674976,5.788090514674976
0,Omega_m,n_s,0.023529411764705882,0.023529411764705882,0.24376470588235294,0.9218823529411765,0.00057919052336931,5.791905233693099
0,Omega_m,n_s,0.03529411764705882,0.023529411764705882,0.2456470588235294,0.9218823529411765,0.0005774874253481893,5.774874253481893
0,Omega_m,n_s,0.047058823529411764,0.023529411764705882,0.2475294117647059,0.9218823529411765,0.0005737520890196823,5.737520890196823
0,Omega_m,n_s,0.058823529411764705,0.023529411764705882,0.24941176470588233,0.9218823529411765,0.0005729482572597298,5.7294825725972975
0,Omega_m,n_s,0.07058823529411765,0.023529411764705882,0.25129411764705883,0.9218823529411765,0.0005718316595265438,5.7183165952654385
0,Omega_m,n_s,0.08235294117647059,0.023529411764705882,0.2531764705882353,0.9218823529411765,0.000571022795848465,5.71022795848465
0,Omega_m,n_s,0.09411764705882353,0.023529411764705882,0.2550588235294118,0.9218823529411765,0.000574279069781959,5.74279069781959
0,Omega_m,n_s,0.10588235294117647,0.023529411764705882,0.25694117647058823,0.9218823529411765,0.0005741982562993161,5.741982562993162
0,Omega_m,n_s,0.11764705882352941,0.023529411764705882,0.2588235294117647,0.9218823529411765,0.0005729235651480664,5.729235651480664
0,Omega_m,n_s,0.12941176470588234,0.023529411764705882,0.2607058823529412,0.9218823529411765,0.0005720031131753357,5.720031131753357
0,Omega_m,n_s,0.1411764705882353,0.023529411764705882,0.2625882352941176,0.9218823529411765,0.0005711106278485161,5.711106278485161
0,Omega_m,n_s,0.15294117647058825,0.023529411764705882,0.2644705882352941,0.9218823529411765,0.0005721933169874022,5.7219331698740215
0,Omega_m,n_s,0.16470588235294117,0.023529411764705882,0.26635294117647057,0.9218823529411765,0.000571153508045351,5.71153508045351
0,Omega_m,n_s,0.1764705882352941,0.023529411764705882,0.26823529411764707,0.9218823529411765,0.0005672219341938474,5.672219341938474
0,Omega_m,n_s,0.18823529411764706,0.023529411764705882,0.2701176470588235,0.9218823529411765,0.0005662320608846169,5.662320608846168
0,Omega_m,n_s,0.2,0.023529411764705882,0.272,0.9218823529411765,0.0005620826772225417,5.620826772225417
0,Omega_m,n_s,0.21176470588235294,0.023529411764705882,0.27388235294117647,0.9218823529411765,0.0005604980180935386,5.604980180935386
0,Omega_m,n_s,0.22352941176470587,0.023529411764705882,0.2757647058823529,0.9218823529411765,0.0005574949601700043,5.574949601700044
0,Omega_m,n_s,0.23529411764705882,0.023529411764705882,0.2776470588235294,0.9218823529411765,0.0005531940945712184,5.531940945712184
0,Omega_m,n_s,0.24705882352941178,0.023529411764705882,0.27952941176470586,0.9218823529411765,0.0005494566262556899,5.4945662625569
0,Omega_m,n_s,0.2588235294117647,0.023529411764705882,0.28141176470588236,0.9218823529411765,0.0005431159355456392,5.4311593554563915
0,Omega_m,n_s,0.27058823529411763,0.023529411764705882,0.2832941176470588,0.9218823529411765,0.0005339407065974612,5.339407065974612
0,Omega_m,n_s,0.2823529411764706,0.023529411764705882,0.2851764705882353,0.9218823529411765,0.0005308366470819268,5.308366470819268
0,Omega_m,n_s,0.29411764705882354,0.023529411764705882,0.28705882352941176,0.9218823529411765,0.0005241524773499872,5.241524773499872
0,Omega_m,n_s,0.3058823529411765,0.023529411764705882,0.28894117647058826,0.9218823529411765,0.0005198445071389042,5.198445071389042
0,Omega_m,n_s,0.3176470588235294,0.023529411764705882,0.2908235294117647,0.9218823529411765,0.0005167285963760229,5.1672859637602295
0,Omega_m,n_s,0.32941176470588235,0.023529411764705882,0.29270588235294115,0.9218823529411765,0.0005071723813181353,5.071723813181354
0,Omega_m,n_s,0.3411764705882353,0.023529411764705882,0.29458823529411765,0.9218823529411765,0.0004998276955914619,4.998276955914619
0,Omega_m,n_s,0.3529411764705882,0.023529411764705882,0.2964705882352941,0.9218823529411765,0.0004951170997497104,4.951170997497105
0,Omega_m,n_s,0.36470588235294116,0.023529411764705882,0.2983529411764706,0.9218823529411765,0.0004913415250192916,4.913415250192916
0,Omega_m,n_s,0.3764705882352941,0.023529411764705882,0.30023529411764704,0.9218823529411765,0.0004896681463969031,4.896681463969031
0,Omega_m,n_s,0.38823529411764707,0.023529411764705882,0.30211764705882355,0.9218823529411765,0.00048465367526896323,4.846536752689632
0,Omega_m,n_s,0.4,0.023529411764705882,0.304,0.9218823529411765,0.00048269628812873573,4.826962881287358
0,Omega_m,n_s,0.4117647058823529,0.023529411764705882,0.3058823529411765,0.9218823529411765,0.0004774055566890388,4.774055566890388
0,Omega_m,n_s,0.4235294117647059,0.023529411764705882,0.30776470588235294,0.9218823529411765,0.00047440334732126293,4.744033473212629
0,Omega_m,n_s,0.43529411764705883,0.023529411764705882,0.3096470588235294,0.9218823529411765,0.00047073040290644853,4.707304029064486
0,Omega_m,n_s,0.44705882352941173,0.023529411764705882,0.3115294117647059,0.9218823529411765,0.00046935335474703913,4.693533547470391
0,Omega_m,n_s,0.4588235294117647,0.023529411764705882,0.3134117647058824,0.9218823529411765,0.0004619375851899717,4.619375851899717
0,Omega_m,n_s,0.47058823529411764,0.023529411764705882,0.31529411764705884,0.9218823529411765,0.0004555804888723186,4.555804888723186
0,Omega_m,n_s,0.4823529411764706,0.023529411764705882,0.3171764705882353,0.9218823529411765,0.00044911630673575024,4.491163067357502
0,Omega_m,n_s,0.49411764705882355,0.023529411764705882,0.3190588235294118,0.9218823529411765,0.000445281411384411,4.452814113844109
0,Omega_m,n_s,0.5058823529411764,0.023529411764705882,0.32094117647058823,0.9218823529411765,0.0004448086288293431,4.448086288293431
0,Omega_m,n_s,0.5176470588235293,0.023529411764705882,0.32282352941176473,0.9218823529411765,0.0004421861812361891,4.421861812361891
0,Omega_m,n_s,0.5294117647058824,0.023529411764705882,0.3247058823529412,0.9218823529411765,0.00044119293670300073,4.411929367030007
0,Omega_m,n_s,0.5411764705882353,0.023529411764705882,0.3265882352941176,0.9218823529411765,0.00044084942931037457,4.408494293103746
0,Omega_m,n_s,0.5529411764705883,0.023529411764705882,0.3284705882352941,0.9218823529411765,0.0004392819216537951,4.3928192165379505
0,Omega_m,n_s,0.5647058823529412,0.023529411764705882,0.3303529411764706,0.9218823529411765,0.00043553895717192876,4.355389571719288
0,Omega_m,n_s,0.5764705882352941,0.023529411764705882,0.3322352941176471,0.9218823529411765,0.00043316683200387044,4.3316683200387045
